date,state,district,pincode,total,anomaly_score
2025-01-06,Tamil Nadu,Tirunelveli,627861,191,-0.0046772814518151185
2025-01-06,Odisha,Bhadrak,756116,240,-0.04752195049478225
2025-01-06,Bihar,Bhojpur,802156,194,-0.013775445719942603
2025-01-06,Karnataka,Belgaum,591224,191,-0.00849383703968376
2025-01-06,Karnataka,Bengaluru,560067,253,-0.054622271883039475
2025-01-06,Karnataka,Dharwad,580032,188,-0.00040827673137111553
2025-01-06,West Bengal,Purba Medinipur,721444,205,-0.018126095159237354
2025-01-06,Uttar Pradesh,Ghazipur,233224,247,-0.05157103976535138
2025-01-06,Odisha,Sundergarh,770022,185,-0.008793082798599916
2025-01-06,Andhra Pradesh,Nellore,524410,222,-0.029192737652004808
2025-01-06,Tamil Nadu,Villupuram,604202,189,-0.008804407897448852
2025-01-06,Odisha,Nabarangapur,764063,259,-0.06281970754118893
2025-01-06,Assam,Marigaon,782105,185,-0.003627833288762816
2025-01-06,Bihar,Gopalganj,841420,231,-0.04249131183846566
2025-01-06,Maharashtra,Kolhapur,416103,239,-0.03689357926765535
2025-01-06,Odisha,Khorda,752056,261,-0.05768591570782566
2025-01-06,West Bengal,Hooghly,712136,211,-0.021528296863857266
2025-01-06,Karnataka,Kolar,563126,267,-0.06488296970532204
2025-01-06,Bihar,Saran,841209,212,-0.03550535493477014
2025-01-06,Tamil Nadu,Dharmapuri,636902,190,-0.011369841052065066
2025-01-06,Manipur,Imphal East,795114,201,-0.020756424631204085
2025-01-06,Himachal Pradesh,Kangra,176047,206,-0.013775445719942603
2025-01-06,Gujarat,Kachchh,370490,184,-0.0045786153424309806
2025-01-06,Rajasthan,Rajsamand,313330,196,-0.013775445719942603
2025-01-06,Bihar,Muzaffarpur,843122,208,-0.023479658862471164
2025-01-06,Telangana,Hyderabad,500065,222,-0.03500888555468851
2025-01-06,Assam,Darrang,784145,232,-0.04550560972132289
2025-01-06,Rajasthan,Nagaur,341519,225,-0.03500888555468851
2025-01-06,Tamil Nadu,Pudukkottai,622104,203,-0.017641380371539284
2025-01-06,Uttar Pradesh,Rae Bareli,229405,242,-0.04752195049478225
2025-01-06,Andhra Pradesh,Vizianagaram,535124,236,-0.047017353600383505
2025-01-06,Andhra Pradesh,West Godavari,534222,204,-0.027009075200344124
2025-01-06,Uttar Pradesh,Kasganj,207244,181,-0.0003970860628539352
2025-01-06,Tamil Nadu,Perambalur,621113,201,-0.020727688869603966
2025-01-06,Uttar Pradesh,Sant Ravidas Nagar,221402,196,-0.014739968539731585
2025-01-06,Andhra Pradesh,Krishna,521340,196,-0.0173733554313954
2025-01-06,Rajasthan,Nagaur,341501,192,-0.012150977545764441
2025-01-06,Uttarakhand,Haridwar,247670,213,-0.030555744497527737
2025-01-06,Tamil Nadu,Salem,636503,227,-0.03799274665665364
2025-01-06,Andhra Pradesh,Srikakulam,532212,238,-0.042992845438772354
2025-01-06,Karnataka,Bidar,585329,243,-0.05258674116746165
2025-01-06,Andhra Pradesh,Chittoor,517536,180,-0.007680330529362678
2025-01-06,Himachal Pradesh,Chamba,176311,245,-0.0485321690713465
2025-01-06,Kerala,Malappuram,676303,251,-0.05258674116746165
2025-01-06,Assam,Barpeta,781321,262,-0.05615253918135177
2025-01-06,Manipur,Imphal West,795004,203,-0.021041280971580534
2025-01-06,Andhra Pradesh,Nellore,524005,175,-0.008328413942162438
2025-01-06,Karnataka,Haveri,581213,278,-0.061275921223076235
2025-01-06,Telangana,Warangal,506252,230,-0.03899006184711151
2025-01-06,Assam,Marigaon,782411,255,-0.05564210492371935
2025-01-06,Tamil Nadu,Salem,636111,203,-0.019096509143753382
2025-01-06,Tamil Nadu,Villupuram,604304,163,-0.0038681663052032578
2025-01-06,Uttar Pradesh,Varanasi,221302,229,-0.0394892257480256
2025-01-06,Andhra Pradesh,Cuddapah,516293,173,-0.0054647316305423965
2025-01-06,Bihar,Saran,841204,184,-0.0008701296491672172
2025-01-06,Maharashtra,Mumbai Suburban,400065,223,-0.04098874541599462
2025-01-06,Tamil Nadu,Tiruvannamalai,606755,266,-0.061275921223076235
2025-01-06,Rajasthan,Banswara,327026,202,-0.016491704970347132
2025-01-06,Odisha,Kendujhar,758080,284,-0.06954577644811977
2025-01-06,Assam,Udalguri,784509,222,-0.03500888555468851
2025-01-06,Tamil Nadu,Vellore,632501,234,-0.04550560972132289
2025-01-06,Karnataka,Raichur,584134,240,-0.04802688890805484
2025-01-06,Uttar Pradesh,Faizabad,225407,218,-0.03352149125081805
2025-01-06,Tamil Nadu,Virudhunagar,626003,184,-0.0056294845512575575
2025-01-06,Assam,Sonitpur,784001,204,-0.007159221657597747
2025-01-06,West Bengal,South 24 Parganas,743351,190,-0.010409875512463751
2025-01-06,Bihar,East Champaran,845434,217,-0.03352149125081805
2025-01-06,Kerala,Palakkad,679337,193,-0.011369841052065066
2025-01-06,Punjab,Hoshiarpur,144216,219,-0.027398261826605763
2025-01-06,Andhra Pradesh,East Godavari,533234,203,-0.019727210748189394
2025-01-06,Tamil Nadu,Tiruvannamalai,606907,225,-0.030526617248691212
2025-01-06,Uttar Pradesh,Mathura,281406,209,-0.03302636367178269
2025-01-06,West Bengal,Murshidabad,742235,222,-0.029365531493186214
2025-01-06,Karnataka,Chitradurga,577519,233,-0.04249131183846566
2025-01-06,Tamil Nadu,Ramanathapuram,623519,184,-0.0032513905530361376
2025-01-06,Tamil Nadu,Dindigul,624302,195,-0.004370820861182456
2025-01-06,Kerala,Kannur,670706,242,-0.04038487654911649
2025-01-06,West Bengal,Darjeeling,734429,272,-0.06488296970532204
2025-01-06,Bihar,Kaimur (Bhabua),821104,240,-0.04752195049478225
2025-01-06,Odisha,Baleswar,756043,267,-0.06281970754118893
2025-01-06,Uttar Pradesh,Sant Ravidas Nagar,221306,211,-0.022320611210223218
2025-01-06,Kerala,Thiruvananthapuram,695311,194,-0.013293673526545091
2025-01-06,Rajasthan,Dungarpur,314025,266,-0.06488296970532204
2025-01-06,Karnataka,Bengaluru,560082,188,-0.007060207309698252
2025-01-06,Kerala,Kollam,691302,206,-0.02612963745671415
2025-01-06,Andhra Pradesh,Prakasam,523186,222,-0.025742725697237123
2025-01-06,Karnataka,Bijapur,586204,247,-0.050556711853084746
2025-01-06,Odisha,Bargarh,768030,275,-0.0633349997097401
2025-01-06,Telangana,Hyderabad,500049,254,-0.05258674116746165
2025-01-06,Tamil Nadu,Pudukkottai,622304,241,-0.04540121503056782
2025-01-06,Uttar Pradesh,Mainpuri,205121,185,-0.007060207309698252
2025-01-06,Andhra Pradesh,Chittoor,517194,181,-0.007680330529362678
2025-01-06,Gujarat,Ahmedabad,382115,221,-0.026907275739606495
2025-01-06,Karnataka,Kalaburagi,585105,210,-0.03401695393975024
2025-01-06,Bihar,Bhojpur,802166,262,-0.058197733247767336
2025-01-06,Andhra Pradesh,Guntur,522658,206,-0.020372381753946955
2025-01-06,Uttar Pradesh,Sultanpur,227304,224,-0.03550535493477014
2025-01-06,Karnataka,Chikkaballapur,562104,234,-0.04449948383235369
2025-01-06,Tamil Nadu,Erode,638458,195,-0.013293673526545091
2025-01-06,Tamil Nadu,Krishnagiri,635105,241,-0.04288880331142775
2025-01-06,Karnataka,Yadgir,585287,178,-0.005771669160712367
2025-01-06,Gujarat,Ahmedabad,382265,201,-0.01618920216448605
2025-01-06,Telangana,Adilabad,504201,168,-0.004315479111320353
2025-01-06,Karnataka,Kalaburagi,585318,220,-0.025742725697237123
2025-01-06,West Bengal,Paschim Medinipur,721133,217,-0.026416621734720702
2025-01-06,Assam,Darrang,784190,228,-0.04399693120589665
2025-01-06,Andhra Pradesh,Kurnool,518006,230,-0.03739132423718583
2025-01-06,Tamil Nadu,Vellore,635852,290,-0.0716272663310843
2025-01-06,Andhra Pradesh,Adilabad,504294,193,-0.004201662869894318
2025-01-06,Tamil Nadu,Virudhunagar,626121,227,-0.04098874541599462
2025-01-06,Maharashtra,Mumbai City,400012,212,-0.022015642375917466
2025-01-06,Odisha,Kendujhar,758027,268,-0.0633349997097401
2025-01-06,Karnataka,Chitradurga,577543,206,-0.024171113396968424
2025-01-06,West Bengal,Bankura,722154,206,-0.022015642375917466
2025-01-06,Maharashtra,Ratnagiri,415628,214,-0.0239683250860927
2025-01-06,Rajasthan,Jhunjhunun,333504,209,-0.010029796763041943
2025-01-06,Kerala,Ernakulam,683556,264,-0.06076202172766598
2025-01-06,Rajasthan,Dausa,322240,274,-0.0633349997097401
2025-01-06,Gujarat,Mahesana,382865,220,-0.03550535493477014
2025-01-06,Maharashtra,Pune,411040,210,-0.01339356260850666
2025-01-06,Andhra Pradesh,Guntur,522401,167,-0.00234556330136515
2025-01-06,Karnataka,Kalaburagi,585213,210,-0.02280849297271681
2025-01-06,Madhya Pradesh,Mandsaur,458339,237,-0.04449948383235369
2025-01-06,Odisha,Kalahandi,766031,191,-0.00897236063054363
2025-01-06,Rajasthan,Karauli,322213,249,-0.05207871866399583
2025-01-06,Rajasthan,Bundi,323025,278,-0.06695182333203509
2025-01-06,West Bengal,Kolkata,700017,195,-0.004201662869894318
2025-01-06,Bihar,Madhubani,847109,215,-0.03203711293693923
2025-01-06,West Bengal,Nadia,741155,200,-0.01618920216448605
2025-01-06,Odisha,Ganjam,761001,216,-0.03500888555468851
2025-01-06,Kerala,Kozhikode,673012,203,-0.009930379647657861
2025-01-06,Odisha,Jajapur,755043,195,-0.013293673526545091
2025-01-06,Uttar Pradesh,Siddharthnagar,272193,253,-0.05513201590211625
2025-01-06,Andhra Pradesh,Ananthapur,515767,142,-0.004354813028014215
2025-01-06,Odisha,Mayurbhanj,757074,198,-0.014739968539731585
2025-01-06,Andaman and Nicobar Islands,South Andaman,744105,228,-0.04249131183846566
2025-01-06,Odisha,Kalahandi,766027,215,-0.024946649967442114
2025-01-06,Karnataka,Gulbarga,585313,209,-0.021041280971580534
2025-01-06,Andhra Pradesh,Srikakulam,532218,234,-0.04098874541599462
2025-01-06,Telangana,Karimnagar,505467,269,-0.05870989719362596
2025-01-06,Telangana,Nizamabad,503213,198,-0.01407692690851503
2025-01-06,Delhi,South Delhi,110013,263,-0.06281970754118893
2025-01-06,Andhra Pradesh,Srikakulam,532426,190,-0.013594950806059991
2025-01-06,Uttar Pradesh,Sant Kabir Nagar,272172,204,-0.027009075200344124
2025-01-06,Tamil Nadu,Ramanathapuram,623533,192,-0.006106069504668299
2025-01-06,Bihar,Aurangabad,824114,204,-0.024660247607564467
2025-01-06,Andhra Pradesh,Cuddapah,516310,155,-0.0010225537466030943
2025-01-06,Kerala,Palakkad,679305,251,-0.0485321690713465
2025-01-06,Uttar Pradesh,Etah,207244,222,-0.0394892257480256
2025-01-06,Tamil Nadu,Kancheepuram,603108,234,-0.041489262056430554
2025-01-06,Bihar,Vaishali,844116,236,-0.04349471848466868
2025-01-06,Assam,Goalpara,783125,201,-0.007060207309698252
2025-01-06,Tamil Nadu,Tiruvannamalai,606704,207,-0.020068237154765023
2025-01-06,Maharashtra,Pune,412412,260,-0.05768591570782566
2025-01-06,Uttar Pradesh,Ghazipur,233232,163,-0.0026126509241044538
2025-01-06,Karnataka,Mandya,571418,208,-0.019096509143753382
2025-01-06,West Bengal,Purba Medinipur,721649,210,-0.01339356260850666
2025-01-06,West Bengal,Hooghly,712616,258,-0.06230476389435158
2025-01-06,West Bengal,Purba Medinipur,721422,242,-0.04752195049478225
2025-01-06,Rajasthan,Jaipur,303002,230,-0.035796052250521404
2025-01-06,Odisha,Jajapur,755022,190,-0.00818571317538519
2025-01-06,Rajasthan,Tonk,304022,202,-0.01618920216448605
2025-01-06,Uttar Pradesh,Rae Bareli,229207,197,-0.020269930800487224
2025-01-06,Karnataka,Chikkaballapur,561213,203,-0.016672934095826042
2025-01-06,Karnataka,Tumakuru,572102,237,-0.04128161430270816
2025-01-06,Kerala,Kannur,670704,246,-0.05207871866399583
2025-01-06,Kerala,Kannur,670673,222,-0.03352149125081805
2025-01-06,Manipur,Imphal East,795149,180,-0.001650923354264755
2025-01-06,Maharashtra,Sindhudurg,416512,210,-0.017156993424314648
2025-01-06,Uttar Pradesh,Rae Bareli,229125,261,-0.0633349997097401
2025-01-06,Uttar Pradesh,Kaushambi,212218,221,-0.028700537857854425
2025-01-06,Uttar Pradesh,Deoria,274602,221,-0.0404885673037334
2025-01-06,Odisha,Debagarh,768119,240,-0.04399693120589665
2025-01-06,Kerala,Palakkad,678597,190,-0.0018283909337710735
2025-01-06,Gujarat,Mahesana,384350,232,-0.034409899671365096
2025-01-06,Bihar,Rohtas,821311,259,-0.059222407779854214
2025-01-06,Uttar Pradesh,Balrampur,271306,187,-0.004201662869894318
2025-01-06,Telangana,Nizamabad,503217,240,-0.04903779121595886
2025-01-06,Uttar Pradesh,Muzaffarnagar,251306,236,-0.04752195049478225
2025-01-06,West Bengal,Jalpaiguri,735230,208,-0.019886147673503607
2025-01-06,Andhra Pradesh,West Godavari,534218,194,-0.015366841296784228
2025-01-06,Bihar,Rohtas,802214,240,-0.04903779121595886
2025-01-06,Andhra Pradesh,Chittoor,517192,210,-0.031049199923826154
2025-01-06,Kerala,Kozhikode,673529,187,-0.005153221939645958
2025-01-06,Kerala,Kannur,670622,184,-0.0008813278916995904
2025-01-06,Rajasthan,Dungarpur,314035,224,-0.03500888555468851
2025-01-06,West Bengal,South 24 Parganas,700104,237,-0.04752195049478225
2025-01-06,Uttarakhand,Chamoli,246427,190,-0.00897236063054363
2025-01-06,Punjab,Ferozepur,152001,191,-0.011850311166303085
2025-01-06,Uttar Pradesh,Ballia,277202,291,-0.06954577644811977
2025-01-06,Madhya Pradesh,Anuppur,484444,235,-0.04349471848466868
2025-01-06,Kerala,Palakkad,678622,215,-0.022991323151906218
2025-01-06,Telangana,Karimnagar,505525,234,-0.04449948383235369
2025-01-06,Kerala,Palakkad,678006,254,-0.054622271883039475
2025-01-06,Karnataka,Bangalore,562107,211,-0.010029796763041943
2025-01-06,Rajasthan,Ajmer,305628,218,-0.04249131183846566
2025-01-06,Gujarat,Devbhumi Dwarka,361325,192,-0.011060463811095711
2025-01-06,Andhra Pradesh,Nellore,524310,198,-0.01732926996293893
2025-01-06,Arunachal Pradesh,Longding,792131,240,-0.05258674116746165
2025-01-06,Karnataka,Bellary,583132,221,-0.03352149125081805
2025-01-06,Karnataka,Bengaluru,560027,210,-0.019096509143753382
2025-01-06,Jharkhand,Dhanbad,828101,198,-0.013775445719942603
2025-01-06,Andhra Pradesh,Ananthapuramu,515002,163,-0.0030871940385059915
2025-01-06,Andhra Pradesh,East Godavari,533210,175,-0.006725354158054975
2025-01-06,Uttar Pradesh,Azamgarh,276129,197,-0.01684509411392443
2025-01-06,Tripura,Dhalai,799286,244,-0.05005006237513476
2025-01-06,Tamil Nadu,Thanjavur,614804,285,-0.0716272663310843
2025-01-06,Rajasthan,Bundi,323613,226,-0.041990117454162146
2025-01-06,Odisha,Khorda,752035,263,-0.05615253918135177
2025-01-06,Gujarat,Arvalli,383335,201,-0.013594950806059991
2025-01-06,Uttar Pradesh,Hamirpur,210432,181,-0.00783660169968492
2025-01-06,Uttar Pradesh,Prayagraj,211003,192,-0.009930379647657861
2025-01-06,Odisha,Mayurbhanj,757024,232,-0.0394892257480256
2025-01-06,Uttar Pradesh,Ghazipur,275205,187,-0.0072300533966015434
2025-01-06,Jharkhand,Deoghar,814120,215,-0.03550535493477014
2025-01-06,Kerala,Palakkad,678510,217,-0.022116755400221066
2025-01-06,Tamil Nadu,Tiruvannamalai,606751,226,-0.03799274665665364
2025-01-06,Andhra Pradesh,Nellore,524239,173,-0.0048898706633700995
2025-01-06,Jharkhand,Gumla,835203,235,-0.04600918344440841
2025-01-06,Bihar,Bhojpur,802313,279,-0.06850714206327568
2025-01-06,Bihar,Nalanda,801304,229,-0.03799274665665364
2025-01-06,Tamil Nadu,Chennai,600113,195,-0.00849383703968376
2025-01-06,Karnataka,Davangere,583137,190,-0.00832599790267663
2025-01-06,Uttar Pradesh,Kannauj,209726,208,-0.021833059430210078
2025-01-06,Odisha,Khorda,752027,229,-0.04399693120589665
2025-01-06,Uttar Pradesh,Pratapgarh,230301,245,-0.05005006237513476
2025-01-06,Odisha,Cuttack,754030,292,-0.0716272663310843
2025-01-06,Odisha,Cuttack,754202,244,-0.04903779121595886
2025-01-06,Andhra Pradesh,Chittoor,517128,205,-0.0256395094132994
2025-01-06,Tamil Nadu,Coimbatore,641110,198,-0.003726365976160051
2025-01-06,Uttar Pradesh,Deoria,274506,246,-0.04802688890805484
2025-01-06,Kerala,Thrissur,680308,268,-0.05870989719362596
2025-01-06,Telangana,K.v. Rangareddy,509340,230,-0.03381140290288487
2025-01-06,Gujarat,Tapi,394630,190,-0.0018283909337710735
2025-01-06,Tamil Nadu,Salem,636107,182,-0.005153221939645958
2025-01-06,Tamil Nadu,Ramanathapuram,623701,194,-0.003726365976160051
2025-01-06,Maharashtra,Mumbai,400076,190,-0.0008813278916995904
2025-01-06,Andhra Pradesh,Srikakulam,532406,188,-0.010073432699972407
2025-01-06,Karnataka,Belagavi,590010,194,-0.01832724369028438
2025-01-06,West Bengal,Hooghly,712702,250,-0.044898052511467945
2025-01-06,Tamil Nadu,Pudukkottai,622004,195,-0.012331106470042097
2025-01-06,Odisha,Jagatsinghapur,754110,205,-0.02956983467600438
2025-01-06,Telangana,Nalgonda,508217,202,-0.019897650386093813
2025-01-06,Andhra Pradesh,Chittoor,517124,206,-0.01940024246111849
2025-01-06,Uttar Pradesh,Sultanpur,227805,264,-0.05615253918135177
2025-01-06,Haryana,Rohtak,124412,196,-0.004846553931811548
2025-01-06,Karnataka,Ramanagar,562126,192,-0.011369841052065066
2025-01-06,Telangana,Adilabad,504304,203,-0.023193837240766624
2025-01-06,Odisha,Balangir,767067,198,-0.020756424631204085
2025-01-06,Telangana,Nalgonda,508222,181,-0.011104163220734264
2025-01-06,Rajasthan,Bharatpur,321642,204,-0.016672934095826042
2025-01-06,Assam,Hailakandi,788152,182,-0.008636600023270158
2025-01-06,Kerala,Kannur,670003,203,-0.017156993424314648
2025-01-06,Tamil Nadu,Erode,638454,197,-0.015705797408857247
2025-01-06,Punjab,Hoshiarpur,144203,221,-0.027398261826605763
2025-01-06,Gujarat,Mahisagar,388270,211,-0.02280849297271681
2025-01-06,Karnataka,Raichur,584202,264,-0.05973526524106354
2025-01-06,Rajasthan,Jhunjhunun,333028,196,-0.0046772814518151185
2025-01-06,West Bengal,Dakshin Dinajpur,733102,201,-0.014257543984108167
2025-01-06,Kerala,Kannur,670592,273,-0.06179016853350261
2025-01-06,Kerala,Malappuram,676311,235,-0.03878311536468659
2025-01-06,Maharashtra,Mumbai City,400018,191,-0.011060463811095711
2025-01-06,Tamil Nadu,Chennai,600112,187,-0.00047843086034415894
2025-01-06,Madhya Pradesh,Sidhi,486890,178,-0.007751214573429199
2025-01-06,West Bengal,Purba Medinipur,721650,232,-0.045002376594092786
2025-01-06,Karnataka,Kalaburagi,585265,235,-0.03739132423718583
2025-01-06,Jammu and Kashmir,Anantnag,192221,222,-0.038491235559436565
2025-01-06,Andhra Pradesh,Chittoor,517418,179,-0.007358846287875975
2025-01-06,Rajasthan,Jaipur,303706,207,-0.017156993424314648
2025-01-06,Gujarat,Gandhinagar,382321,278,-0.06281970754118893
2025-01-06,Uttar Pradesh,Kheri,262724,192,-0.012631976345094609
2025-01-06,Uttar Pradesh,Moradabad,244602,240,-0.045002376594092786
2025-01-06,Himachal Pradesh,Shimla,171208,189,-0.0008813278916995904
2025-01-06,Odisha,Sambalpur,768221,199,-0.019096509143753382
2025-01-06,West Bengal,Purba Medinipur,721635,282,-0.06954577644811977
2025-01-06,Bihar,Buxar,802125,180,-0.0013546992202679853
2025-01-06,Tamil Nadu,Tiruchirappalli,621210,205,-0.00849383703968376
2025-01-06,Andhra Pradesh,Ananthapuramu,515867,155,-0.01408833660826836
2025-01-06,Tamil Nadu,Krishnagiri,635306,195,-0.013293673526545091
2025-01-06,Odisha,Rayagada,765001,290,-0.06954577644811977
2025-01-06,West Bengal,North 24 Parganas,743437,233,-0.03739132423718583
2025-01-06,Uttar Pradesh,Mirzapur,231309,212,-0.02329670494102809
2025-01-06,Kerala,Malappuram,679326,277,-0.06488296970532204
2025-01-06,Tamil Nadu,Krishnagiri,635204,232,-0.04449948383235369
2025-01-06,Karnataka,Gulbarga,585311,186,-0.005153221939645958
2025-01-06,Rajasthan,Ajmer,305204,205,-0.019096509143753382
2025-01-06,Uttar Pradesh,Pratapgarh,230143,194,-0.012631976345094609
2025-01-06,Bihar,Vaishali,844509,263,-0.05973526524106354
2025-01-06,Karnataka,Vijayanagara,583201,199,-0.009930379647657861
2025-01-06,Punjab,Hoshiarpur,146113,202,-0.024660247607564467
2025-01-06,Rajasthan,Dungarpur,314038,185,-0.006752708228275672
2025-01-06,Odisha,Kandhamal,762028,208,-0.015705797408857247
2025-01-06,Kerala,Kollam,691333,232,-0.034409899671365096
2025-01-06,Odisha,JAJPUR,755005,236,-0.04449948383235369
2025-01-06,Assam,Karimganj,788724,184,-0.005153221939645958
2025-01-06,West Bengal,Hooghly,712301,231,-0.034803056183511205
2025-01-06,Gujarat,Chhotaudepur,391125,191,-0.012631976345094609
2025-01-06,Kerala,Palakkad,678687,195,-0.006582977018044001
2025-01-06,Kerala,Malappuram,676523,236,-0.04550560972132289
2025-01-06,Rajasthan,Pali,306114,235,-0.03838782504841298
2025-01-06,Uttar Pradesh,Mainpuri,205119,200,-0.013594950806059991
2025-01-06,Gujarat,Valsad,396185,184,-0.004201662869894318
2025-01-06,Karnataka,Chamrajanagar,571439,223,-0.042992845438772354
2025-01-06,Kerala,Thrissur,680507,191,-0.00849383703968376
2025-01-06,Uttarakhand,Pauri Garhwal,246001,194,-0.00897236063054363
2025-01-06,Gujarat,Kachchh,370435,176,-0.005771669160712367
2025-01-06,Tamil Nadu,Kancheepuram,600064,248,-0.05513201590211625
2025-01-06,West Bengal,Dakshin Dinajpur,733142,240,-0.04802688890805484
2025-01-06,West Bengal,South Twenty Four Parganas,743338,247,-0.05258674116746165
2025-01-06,Uttar Pradesh,Ambedkar Nagar,224168,214,-0.026518352342631446
2025-01-06,Rajasthan,Sikar,332312,248,-0.053603817919242625
2025-01-06,Karnataka,Dharwad,580114,204,-0.021041280971580534
2025-01-06,Maharashtra,Jalna,431121,213,-0.015322879390096023
2025-01-06,Maharashtra,Satara,412805,210,-0.021528296863857266
2025-01-06,Uttar Pradesh,Siddharthnagar,272201,262,-0.06539965832117312
2025-01-06,Tamil Nadu,Tiruvallur,631207,199,-0.01618920216448605
2025-01-06,Tamil Nadu,Tiruvallur,600124,261,-0.05870989719362596
2025-01-06,Andhra Pradesh,Chittoor,517236,171,-0.0029183449615775015
2025-01-06,Tamil Nadu,Nagapattinam,609101,217,-0.023479658862471164
2025-01-06,Andhra Pradesh,Nellore,524415,187,-0.013027275705443708
2025-01-06,Kerala,Kollam,691589,216,-0.026416621734720702
2025-01-06,Telangana,Nizamabad,503206,184,-0.012150977545764441
2025-01-06,Haryana,Charkhi Dadri,127310,201,-0.006752708228275672
2025-01-06,Bihar,Samastipur,848122,260,-0.0633349997097401
2025-01-06,Chandigarh,Chandigarh,160019,230,-0.03381140290288487
2025-01-06,Bihar,Bhagalpur,813201,182,-0.0018171775278262858
2025-01-06,West Bengal,Nadia,741163,202,-0.013775445719942603
2025-01-06,Kerala,Kollam,691578,211,-0.017741879561446683
2025-01-06,Uttar Pradesh,Sultanpur,228145,249,-0.050556711853084746
2025-01-06,Tamil Nadu,Tiruppur,638661,203,-0.010409875512463751
2025-01-06,Tamil Nadu,Tiruchirappalli,621653,171,-0.00013738898939263944
2025-01-06,Telangana,Nizamabad,503308,216,-0.02329670494102809
2025-01-06,Tamil Nadu,Vellore,632202,236,-0.045002376594092786
2025-01-06,Haryana,Sonipat,131021,266,-0.06281970754118893
2025-01-06,Karnataka,Kalaburagi,585218,189,-0.010073432699972407
2025-01-06,Himachal Pradesh,Kullu,175125,193,-0.011850311166303085
2025-01-06,Tamil Nadu,Ramanathapuram,623528,189,-0.006106069504668299
2025-01-06,Himachal Pradesh,Kangra,176206,193,-0.0046772814518151185
2025-01-06,Kerala,Malappuram,676561,224,-0.04249131183846566
2025-01-06,Rajasthan,Pali,306901,214,-0.03203711293693923
2025-01-06,Tamil Nadu,Ramanathapuram,623711,233,-0.045002376594092786
2025-01-06,Uttar Pradesh,Lalitpur,284501,205,-0.02329670494102809
2025-01-06,Bihar,Vaishali,844115,224,-0.02887321482862837
2025-01-06,Andhra Pradesh,Prakasam,523261,207,-0.0169756416401996
2025-01-06,Uttar Pradesh,Azamgarh,223227,193,-0.010889695907383867
2025-01-06,Maharashtra,Ahmadnagar,413713,195,-0.0046772814518151185
2025-01-06,West Bengal,Barddhaman,713147,220,-0.04249131183846566
2025-01-06,West Bengal,North 24 Parganas,743247,214,-0.03203711293693923
2025-01-06,Uttarakhand,Dehradun,249202,184,-0.00022238712166344765
2025-01-06,Kerala,Kollam,690521,211,-0.020068237154765023
2025-01-06,Andhra Pradesh,Khammam,507123,255,-0.054622271883039475
2025-01-06,Maharashtra,Ahmadnagar,413704,246,-0.05106370423912854
2025-01-06,Andhra Pradesh,Anantapur,515751,206,-0.022015642375917466
2025-01-06,Uttar Pradesh,Sultanpur,222303,282,-0.06591669663975952
2025-01-06,Andhra Pradesh,Guntur,522268,206,-0.022015642375917466
2025-01-06,Telangana,Karimnagar,505404,258,-0.059222407779854214
2025-01-06,Tamil Nadu,Madurai,625701,216,-0.023479658862471164
2025-01-06,Jharkhand,Sahebganj,816116,240,-0.04903779121595886
2025-01-06,Karnataka,Ballari,583222,188,-0.01062419776924206
2025-01-06,Haryana,Rewari,123035,214,-0.020068237154765023
2025-01-06,Andhra Pradesh,Prakasam,523180,194,-0.015366841296784228
2025-01-06,Karnataka,Mandya,571415,202,-0.02514971287165413
2025-01-06,Uttar Pradesh,Rae Bareli,229121,228,-0.03799274665665364
2025-01-06,Madhya Pradesh,Raisen,464661,212,-0.022320611210223218
2025-01-06,West Bengal,Barddhaman,713321,189,-0.00897236063054363
2025-01-06,Rajasthan,Jaipur,303804,258,-0.06179016853350261
2025-01-06,Uttar Pradesh,Sultanpur,227408,205,-0.02612963745671415
2025-01-06,Jharkhand,Giridih,815311,221,-0.026907275739606495
2025-01-06,Kerala,Malappuram,679323,200,-0.019582208784796884
2025-01-06,Kerala,Kozhikode,673601,261,-0.06230476389435158
2025-01-06,Bihar,Purnea,854337,205,-0.013775445719942603
2025-01-06,Gujarat,Mahesana,384410,243,-0.05258674116746165
2025-01-06,West Bengal,Purba Medinipur,721423,189,-0.00849383703968376
2025-01-06,Gujarat,Arvalli,383246,145,-0.009283141687401741
2025-01-06,Assam,Barpeta,781307,163,-0.0033930949743657957
2025-01-06,Andhra Pradesh,Rangareddi,500074,192,-0.0011685578995624946
2025-01-06,Tripura,West Tripura,799212,205,-0.018126095159237354
2025-01-06,Maharashtra,Hingoli,431509,203,-0.016672934095826042
2025-01-06,Rajasthan,Bhilwara,311026,184,-0.004974911861684528
2025-01-06,Tamil Nadu,Tiruvannamalai,632316,225,-0.031338132481649184
2025-01-06,Jharkhand,Koderma,825410,271,-0.06591669663975952
2025-01-06,West Bengal,Howrah,711405,208,-0.022015642375917466
2025-01-06,Karnataka,Chikkaballapur,563128,185,-0.0013434933985942976
2025-01-06,Karnataka,Ramanagar,562108,229,-0.04399693120589665
2025-01-06,Tamil Nadu,Theni,625521,200,-0.007060207309698252
2025-01-06,Bihar,Buxar,802131,220,-0.03352149125081805
2025-01-06,Karnataka,Bangalore Rural,562111,209,-0.029077379829460348
2025-01-06,West Bengal,Barddhaman,713205,206,-0.00811478552393241
2025-01-06,Gujarat,Kachchh,370650,201,-0.016491704970347132
