date,state,district,pincode,total,anomaly_score
2025-09-16,Punjab,Amritsar,143001,25,-0.030932869751666314
2025-09-16,Rajasthan,Banswara,327001,39,-0.018011897495755602
2025-09-16,Telangana,Hyderabad,500008,36,-0.012315435959458165
2025-09-16,Uttar Pradesh,Baghpat,250611,33,-0.035541584869099974
2025-09-16,Uttar Pradesh,Bulandshahr,203001,38,-0.017295239925422923
2025-09-16,Uttar Pradesh,Gautam Buddha Nagar,201301,32,-0.060776751161828235
2025-09-16,Uttar Pradesh,Hardoi,241001,31,-0.031462033570833325
2025-09-16,Uttar Pradesh,Kheri,262902,28,-0.02299680772527446
2025-09-16,Uttar Pradesh,Kushinagar,274304,37,-0.009739550876816327
2025-09-16,Uttar Pradesh,Meerut,250002,78,-0.06868434910607568
2025-09-16,Uttar Pradesh,Moradabad,244001,70,-0.05998112508973785
2025-09-16,Uttar Pradesh,Shahjahanpur,242001,38,-0.020283976910479118
2025-09-16,Gujarat,Morbi,363621,19,-0.017178268570342548
2025-09-16,Gujarat,Surendra Nagar,382750,13,-0.006099082998581085
2025-09-16,Haryana,Mewat,122508,34,-0.012315435959458165
2025-09-16,Madhya Pradesh,Barwani,451447,27,-0.021572581704887184
2025-09-16,Madhya Pradesh,Jhabua,457661,63,-0.08712894521027059
2025-09-16,Madhya Pradesh,Katni,483501,35,-0.006019593071853957
2025-09-16,Madhya Pradesh,Morena,476001,54,-0.08972641076865029
2025-09-16,Madhya Pradesh,Ratlam,457001,45,-0.03858519916239522
2025-09-16,Madhya Pradesh,Shahdol,484774,28,-0.02104308582619474
2025-09-16,Meghalaya,East Khasi Hills,793015,9,-0.0006054770819919897
2025-09-16,Meghalaya,Ri Bhoi,793102,23,-0.05117992301284291
2025-09-16,Rajasthan,Jalor,343041,61,-0.057631829092162246
2025-09-16,Rajasthan,Nagaur,341001,36,-0.03977286130965141
2025-09-16,Andhra Pradesh,Tirupati,524403,10,-0.006532055301510686
2025-09-16,Uttar Pradesh,Aligarh,202001,37,-0.06919065590786044
2025-09-16,Uttar Pradesh,Bahraich,271865,28,-0.04760727400842679
2025-09-16,Uttar Pradesh,Balrampur,271307,9,-0.0009019508003396126
2025-09-16,Uttar Pradesh,Ghaziabad,201005,29,-0.028879400376742304
2025-09-16,Uttar Pradesh,Kanpur Nagar,208001,37,-0.04410154063658922
2025-09-16,Uttar Pradesh,Mau,275101,32,-0.0024154580931750047
2025-09-16,Uttar Pradesh,Saharanpur,247001,51,-0.03919924228297478
2025-09-17,Madhya Pradesh,Gwalior,475110,46,-0.03540056698802163
2025-09-17,Meghalaya,East Garo Hills,794110,17,-0.021492957705466664
2025-09-17,Meghalaya,South Garo Hills,794005,14,-0.02771205392445264
2025-09-17,Meghalaya,West Khasi Hills,793119,23,-0.04344751310576134
2025-09-17,Rajasthan,Jodhpur,342008,19,-0.025565661078300272
2025-09-17,Rajasthan,Udaipur,313705,35,-0.0046175982084223355
2025-09-17,Telangana,Hyderabad,500028,16,-0.004270967246888024
2025-09-17,Uttar Pradesh,Kannauj,209731,27,-0.004861536169752267
2025-09-17,Chhattisgarh,Bijapur,494444,29,-0.046251482479191086
2025-09-17,Delhi,North East Delhi,110094,56,-0.039794688732533
2025-09-17,Uttar Pradesh,Meerut,250002,57,-0.07427260943484193
2025-09-17,Uttar Pradesh,Rampur,244901,60,-0.04924559551638319
2025-09-17,Madhya Pradesh,Khargone,451332,45,-0.025581809726156424
2025-09-17,Madhya Pradesh,Morena,476224,38,-0.010346261851833294
2025-09-17,Madhya Pradesh,Panna,488442,46,-0.024607289376787023
2025-09-17,Madhya Pradesh,Ratlam,457001,39,-0.007399975066064934
2025-09-17,Madhya Pradesh,Sheopur,476339,22,-0.007878744406077831
2025-09-17,Maharashtra,Nandurbar,425414,33,-0.028183010843129797
2025-09-17,Meghalaya,East Jaintia Hills,793200,19,-0.005771916829156454
2025-09-17,Rajasthan,Bikaner,334001,29,-0.022461295305149176
2025-09-17,Uttar Pradesh,Aligarh,202001,41,-0.022585055551247235
2025-09-17,Uttar Pradesh,Bahraich,271855,53,-0.09076785986380997
2025-09-17,Uttar Pradesh,Bulandshahr,203001,37,-0.046605995989853266
2025-09-17,Uttar Pradesh,Ghaziabad,201001,30,-0.02232943201481641
2025-09-17,Delhi,North West Delhi,110034,16,-0.0013939307628469955
2025-09-17,Madhya Pradesh,Indore,452001,38,-0.06488005242639228
2025-09-17,Madhya Pradesh,Katni,483501,43,-0.0601293389487203
2025-09-17,Madhya Pradesh,Khargone,451441,19,-0.00964285705190382
2025-09-17,Madhya Pradesh,Shivpuri,473551,39,-0.03782274265268437
2025-09-17,Maharashtra,Nashik,423203,46,-0.06565369152659539
2025-09-17,Meghalaya,East Khasi Hills,793121,26,-0.050820774323683704
2025-09-17,Uttar Pradesh,Moradabad,244001,62,-0.04614824902690151
2025-09-17,West Bengal,South 24 Parganas,743329,38,-3.2258288408471e-05
2025-09-17,Rajasthan,Barmer,344704,46,-0.02735061282425011
2025-09-17,Uttar Pradesh,Bahraich,271865,36,-0.06599300789469609
2025-09-17,Uttar Pradesh,Bahraich,271902,27,-0.01996513621539575
2025-09-17,Uttar Pradesh,Gautam Buddha Nagar,201301,40,-0.07785049072635164
2025-09-17,Uttar Pradesh,Hapur,245101,44,-0.06464620325404857
2025-09-17,Uttar Pradesh,Kanpur Nagar,208001,44,-0.026872604848658832
2025-09-17,Delhi,South Delhi,110062,45,-0.021125966256036133
2025-09-17,Delhi,West Delhi,110059,47,-0.024607289376787023
2025-09-17,Uttar Pradesh,Muzaffarnagar,251001,66,-0.05220950875329611
2025-09-17,Uttar Pradesh,Sambhal,202410,17,-0.016275467507071095
2025-09-17,Uttar Pradesh,Sitapur,261201,28,-0.01490448529149202
2025-09-17,Uttar Pradesh,Sitapur,261205,17,-0.007495272850588264
2025-09-17,West Bengal,Uttar Dinajpur,733207,51,-0.037564447315409866
2025-09-17,Rajasthan,Jalor,343041,70,-0.0529075090544433
2025-09-17,Uttar Pradesh,Agra,282001,39,-0.015007914217171847
2025-09-17,Uttar Pradesh,Ghaziabad,201102,54,-0.03663798981690092
2025-09-17,Madhya Pradesh,Barwani,451666,83,-0.11403992901909688
2025-09-17,Madhya Pradesh,Jhabua,457661,51,-0.03663798981690092
